"id","Nom","Marque","address","latitude","longitude","services","automate_h24"
"49600001","Super U BEAUPREAU","Système U","LE PLANTY 49600 BEAUPRéAU",47.210552899999996,-0.9840681,"Restauration à emporter|Restauration sur place|Bar|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Piste poids lourds|Lavage automatique|Lavage manuel|Vente de fioul domestique|Vente de pétrole lampant",False
"49510001","LEADER - PRICE","LEADER-PRICE","RUE SAINT JEAN 49510 JALLAIS",47.2000631,-0.8735598,"Boutique alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage manuel",True
"49340001","AGIP TREMENTINES A87","Agip","AIRE DE TREMENTINES A87 49340 TREMENTINES",47.13624420000001,-0.8265139000000001,"Restauration à emporter|Restauration sur place|Toilettes publiques|Bar|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Piste poids lourds",False
"49122001","INTERMARCHE LE MAY SUR EVRE","Intermarché","Zac de la Contrie 49122 LE MAY-SUR-ÈVRE",47.1439009,-0.8937026,"Station de gonflage|Laverie|Vente de gaz domestique (Butane, Propane)|Automate CB",True
"85130005","SUPERMARCHE UTILE","Système U","10 RUE DES ECOLES 85130 La Verrie",46.9595424,-0.9999399999999999,"Vente de gaz domestique (Butane, Propane)|Automate CB",True
"85290009","CARREFOUR CONTACT","Carrefour Contact","1 RUE DES MARTYRS 85290 Saint-Laurent-sur-Sèvre",46.9603604,-0.8865421999999998,"Piste poids lourds|Automate CB",True
"85290004","FUSELIEZ","Total","RN 149 LA TRIQUE 85290 Saint-Laurent-sur-Sèvre",46.9680617,-0.8940165999999999,"Carburant additivé|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Relais colis|Piste poids lourds|Lavage automatique",False
"49280003","SUPERMARCHE G20","G 20","PLACE DE LA PAIX 49280 La Tessoualle",47.005957200000005,-0.8502248,"Restauration à emporter|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds",False
"31000004","RELAIS ROSERAIE","Total Access","65 ROUTE D AGDE 31000 TOULOUSE",43.6263304,1.4760277,"Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Lavage automatique",False
"38710003","GARAGE CENTRAL DU TRIEVES","Elan","RUE DOCTEUR SENEBIER 38710 MENS",44.814862299999994,5.750814,"Carburant additivé|Toilettes publiques|Boutique non alimentaire|Automate CB|Vente de fioul domestique",True
"38760003","SARL MAXIME","Agip","RN 751 RUE DE L INDUSTRIE 38760 Varces-Allières-et-Risset",45.09753679999999,5.6834495,"Carburant additivé|Boutique alimentaire|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Lavage automatique|Vente d'additifs carburants",False
"38880002","ELAN","Elan","ROUTE DE MEAUDRE 38880 AUTRANS",45.1694559,5.536117,"Toilettes publiques|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Automate CB",True
"33520005","ESSO EXPRESS BRUGES VIGEAN","Esso Express","463 Route du Médoc 33520 BRUGES",44.8778783,-0.6234703,"Station de gonflage|Piste poids lourds|Automate CB|Lavage automatique",True
"38630004","DATS VEYRINS-THUELLIN","Colruyt","Route des Avenieres 38630 Veyrins-Thuellin",45.630238,5.5490835999999994,"Automate CB",True
"18230004","LECLERC SAINT DOULCHARD","Leclerc","RD 2076 ROUTE DE VIERZON 18230 Saint-Doulchard",47.120888,2.3693213,"Restauration à emporter|Restauration sur place|Bar|Boutique alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Bornes électriques|Vente d'additifs carburants|Wifi|Automate CB 24/24",True
"85110005","Garage de la mozee","Total","42 Avenue Monseigneur Batiot 85110 CHANTONNAY",46.693585600000006,-1.0544461,"Carburant additivé|Toilettes publiques|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)",False
"85540003","Carrefour Contact","Carrefour Contact","rue des Tourterelles 85540 Le Champ-Saint-Père",46.5104874,-1.3451077,"Vente de gaz domestique (Butane, Propane)|Automate CB|Automate CB 24/24",True
"85120004","SA SOLACHA","Intermarché","7 Rue de la Chapelle 85120 La Châtaigneraie",46.649550299999994,-0.752703,"",False
"85190002","SARL GARAGE NEAU","Total","ROUTE DE LA ROCHE 85190 AIZENAY",46.7351714,-1.595695,"Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage manuel",True
"87570002","CARREFOUR CONTACT","Carrefour Contact","87 rue jean monet 87570 RILHAC RANCON",45.8989463,1.3109618,"Restauration à emporter|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage manuel",True
"24110002","BRICO STATION","Leclerc","Bd mallebay 24110 SAINT-ASTIER",45.150308,0.5282905999999999,"Vente de gaz domestique (Butane, Propane)|Automate CB|Vente de pétrole lampant|Automate CB 24/24",True
"24330003","RELAIS DE NIVERSAC","Total","RN 89  NIVERSAC 24330 Saint-Laurent-sur-Manoire",45.1379316,0.8074226999999999,"Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de fioul domestique",True
"24270001","SARL CARBU 24","Total","127 Rue du Limousin 24270 LANOUAILLE",45.4012787,1.1430502,"Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage manuel",True
"24120005","Carrefour Market","Carrefour Market","14 Avenue Victor Hugo 24120 TERRASSON-LAVILLEDIEU",45.1308455,1.3011825000000001,"Vente de gaz domestique (Butane, Propane)|Automate CB",True
"24590002","INTERMARCHE SALIGNAC EYVIGUES","Intermarché","Avenue de Sarlat 24590 SALIGNAC-EYVIGUES",44.9741361,1.3144541,"Station de gonflage|Laverie|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Piste poids lourds|Lavage manuel",False
"24250003","STATION TOTAL CONTACT","Total","GAILLARDOU 24250 LA ROQUE GAGEAC",44.8131481,1.2110455,"Carburant additivé|Boutique alimentaire|Boutique non alimentaire|Vente de fioul domestique",False
"24100005","INTERMARCHE SA SAINT MARTIN","Intermarché","14 Rue Durou 24100 Bergerac",44.8584812,0.48195,"Carburant additivé|Vente de gaz domestique (Butane, Propane)",False
"24170001","BELVES RIBETTE","Total","VAUREZ 24170 Belvès",44.771921,1.0106268,"Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Lavage automatique|Lavage manuel|Vente de fioul domestique",False
"24114001","BERCADIS","Leclerc","Route de Bordeaux 24100 Bergerac",44.8618654,0.49717690000000003,"Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)",False
"24500002","Carrefour Contact","Carrefour Contact","plaine de bretou 24500 EYMET",44.675636,0.4050028,"Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB",True
"24130002","Carrefour Market","Carrefour Market","route de fleix 24130 PRIGONRIEUX",44.853685999999996,0.4004189,"Restauration à emporter|Toilettes publiques|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de pétrole lampant|Bornes électriques|Automate CB 24/24",True
"24230002","Carrefour contact","Carrefour Contact","Zone des Reaux 24230 Vélines",44.8491908,0.10261860000000002,"Boutique alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB",True
"24400005","RIEUPET CARBURANTS","Indépendant sans enseigne","RN 89 au 50 rue de la paix 24400 SAINT-MÉDARD-DE-MUSSIDAN",45.033262799999996,0.32102820000000004,"Piste poids lourds|Automate CB|Automate CB 24/24",True
"24320002","PRO ENERGIES SERVICES","Avia","Route de Mareuil 24320 La Tour-Blanche",45.3684926,0.44596549999999996,"Carburant additivé|Vente de gaz domestique (Butane, Propane)",False
"16200004","STATION TOTAL","Total","40 Avenue Général Leclerc 16200 Jarnac",45.6809328,-0.1641069,"Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Services réparation / entretien|Location de véhicule|Relais colis|Lavage automatique",False
"16120004","CARREFOUR CONTACT - SA ELIMODIS","Carrefour Contact","PLACE DE LA GARE  3 BLD GAMBETTA 16120 Châteauneuf-sur-Charente",45.5993657,-0.0509888,"Laverie|Vente de gaz domestique (Butane, Propane)|Relais colis|Piste poids lourds|Automate CB|Lavage automatique",True
"16190001","Super U Coop Atlantique Montmoreau","Système U","58 Avenue de l Augoumois 16190 Montmoreau-Saint-Cybard",45.4029492,0.1348883,"Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Lavage automatique|Lavage manuel|Vente de pétrole lampant",False
"16300004","INTERMARCHE BARBEZIEUX","Intermarché","Avenue de l'Europe 16300 BARBEZIEUX-SAINT-HILAIRE",45.475434899999996,-0.16238629999999998,"Automate CB",True
"16120001","Super U CHATEAUNEUF SUR CHARENTE","Système U","ROUTE DE BLANZAC 16120 Châteauneuf-sur-Charente",45.5880126,-0.049529699999999996,"",False
"16130002","INTERMARCHE SEGONZAC","Intermarché","ROUTE DE COGNAC 16130 SEGONZAC",45.6194218,-0.2224812,"Toilettes publiques|Boutique alimentaire|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Relais colis|Automate CB|Lavage automatique|Lavage manuel",True
"16260001","SARL AGENCE DE LA TOISON D'OR","Total","Route d'Angoulême 16260 Chasseneuil-sur-Bonnieure",45.8128995,0.4410759,"Restauration à emporter|Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Lavage manuel|Vente de fioul domestique|Vente d'additifs carburants",False
"16140001","PICOTY ENERGIES SERVICES","Avia","Le Clos Chabot 16140 VILLEJéSUS",45.8998684,0.0147709,"Carburant additivé",False
"16350001","CARREFOUR CONTACT","Carrefour Contact","RUE sapin vert 16350 CHAMPAGNE-MOUTON",45.9938339,0.4081933,"Station de gonflage|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB",True
"39410001","DATS SAINT AUBIN","Colruyt","19A Rue de Lons 39410 Saint-Aubin",47.0251749,5.337494,"Automate CB",True
"71260007","SAS BENJALEX","Intermarché Contact","AUX TEPPES SOLDATS 71260 PERONNE",46.436804200000005,4.8022082,"Boutique alimentaire|Boutique non alimentaire|Laverie|Vente de gaz domestique (Butane, Propane)|Aire de camping-cars|Automate CB",True
"71350002","SAS SYDO","Intermarché Contact","ZAC DES PLANTES 71350 Saint-Loup-Géanges",46.95903920000001,4.9036306,"",False
"18240002","SARL ASVL","Avia","Les Fouchards Route de Cosne 18240 Boulleret",47.4106873,2.8992628,"",False
"18330001","GARAGE AMICHAUD","Avia","32 route d'Auxerre 18330 NEUVY-SUR-BARANGEON",47.3172539,2.2586532999999998,"Vente de gaz domestique (Butane, Propane)",False
"36200002","SAS SN GEBHARD-PNEU","Total Access"," Route de Limoges 36200 ARGENTON-SUR-CREUSE",46.5780636,1.5130287,"Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de fioul domestique",True
"36100003","FOUGERE AUTO","Elan","RN 151 36100 ISSOUDUN",46.938619700000004,1.9672956999999998,"Carburant additivé|Boutique alimentaire|Station de gonflage|Location de véhicule|Relais colis|Piste poids lourds|Lavage manuel",False
"86400001","Super U Coop Atlantique Civray","Système U","Rue de la Pierre du Theil 86400 CIVRAY",46.139477299999996,0.30424159999999995,"Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Piste poids lourds|Lavage automatique|Lavage manuel|Vente de fioul domestique",False
"86500001","Super U Coop Atlantique Montmorillon","Système U","106 Avenue Victor Hugo 86500 MONTMORILLON",46.4307604,0.8850995,"Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Automate CB",True
"86360006","LEADER PRICE","Leader Price","19 rue du commerce 86360 Chasseneuil-du-Poitou",46.652258700000004,0.36645679999999997,"",False
"86130002","GGE PINAUDEAU","Total","RN10  LONGEVE 86130 Dissay",46.7191756,0.42049259999999994,"Station de gonflage|Services réparation / entretien|Automate CB|Lavage manuel|Automate CB 24/24",True
"86380001","VENDEUVRE AUTOMOBILES","Total","RTE POITIERS 86380 Vendeuvre-du-Poitou",46.7288526,0.3036958,"Carburant additivé|Station de gonflage|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)",False
"86380002","CARREFOUR CONTACT","Carrefour Contact","15 RUE MARIE CURIE 86380 Vendeuvre-du-Poitou",46.7298785,0.30638340000000003,"Restauration à emporter|Toilettes publiques|Boutique alimentaire|Vente de gaz domestique (Butane, Propane)|Relais colis",False
"86220003","Station Malpeli Les Ormes","Elan","Route Nationale 10  Lieudit la Fosse aux Sables 86220 Les Ormes",46.9482903,0.6076732,"Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Lavage automatique|Lavage manuel",False
"86110002","AUCHAN SUPERMARCHE","Auchan","5 ROUTE DE POITIERS 86110 Mirebeau",46.778473600000005,0.1871082,"Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Automate CB 24/24",True
"79500003","GARAGE CHAILLOIS","Avia","D948 79500 Chail",46.204777500000006,-0.0967929,"Carburant additivé|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Vente de fioul domestique",False
"79110002","AVIA STATION SERVICE BECHON","Avia","55 route de Niort 79110 FONTENILLE-ST-MARTIN-D'ENTRAIGUE",46.1238552,-0.1336625,"Carburant additivé",False
"79360001","INTERMARCHE BEAUVOIR SUR NIORT","Intermarché","1 impasse des Acacias 79360 BEAUVOIR-SUR-NIORT",46.1846867,-0.47357079999999996,"Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Vente de pétrole lampant|Vente d'additifs carburants|Automate CB 24/24",True
"79180003","CARREFOUR CONTACT","Carrefour Contact","245 BOULEVARD DES TILLEULS 79180 CHAURAY",46.352937299999994,-0.3862488,"Boutique alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB",True
"79000005","SARL ROBIN","Total","232 Avenue de Paris 79000 Niort",46.3302115,-0.4409391,"Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de fioul domestique",True
"79800012","Carrefour Contact","Carrefour Contact","Route de SaintMaixent 79800 La Mothe-Saint-Héray",46.3708669,-0.11845170000000001,"Vente de gaz domestique (Butane, Propane)|Automate CB",True
"79140002","Mme RIVELON Marie line","Total","Avenue de la Gare 79140 CERIZAY",46.8176702,-0.666832,"Carburant additivé|Toilettes publiques|Bar|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Relais colis|Piste poids lourds",False
"79240003","magabsie","Carrefour Contact","2 rue de la taillee 79240 L'Absie",46.6356123,-0.584625,"Boutique alimentaire|Piste poids lourds|Lavage manuel",False
"1500003","RELAIS CHATEAU-GAILLARD","Total","550 Avenue Jean Mermoz 01500 CHâTEAU-GAILLARD",45.9764661,5.317530400000001,"Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Douches|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Piste poids lourds",False
"7700003","SAS ANCIA","Intermarché Contact","505 ROUTE DE BOURG ST ANDEOL 07700 Saint-Just-d'Ardèche",44.308525,4.613311,"",False
"7270001","SUPER U","Système U","ZI La Sumène 07270 LAMASTRE",44.9746446,4.5592618,"Carburant additivé|Toilettes publiques|Station de gonflage|Laverie|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Relais colis|Piste poids lourds|Automate CB|Lavage automatique",True
"7290000","STATION 3C","Indépendant sans enseigne","Route d'Annonay 07290 Satillieu",45.1601719,4.632895099999999,"",False
"43700002","STATION J.V.F","Indépendant sans enseigne","Zi de Bombes 43700 Saint-Germain-Laprade",45.052931,3.9611587,"Toilettes publiques|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Vente de fioul domestique|Vente d'additifs carburants|Automate CB 24/24",True
"43260001","GARAGE DESSALCES","Indépendant sans enseigne","PLACE DU MARCHE 43260 Saint-Julien-Chapteuil",45.0331974,4.0624094,"Station de gonflage|Vente de fioul domestique",False
"43190002","3C CARBURANTS","Indépendant sans enseigne","za de leygat 43190 TENCE",45.1066959,4.302070099999999,"Automate CB",True
"43340001","STATION J.V.F","DKV","La Sauvetat 43340 LANDOS",44.849188899999994,3.8517352999999996,"Carburant additivé|Toilettes publiques|Station de gonflage|Espace bébé|Piste poids lourds|Automate CB|Vente de fioul domestique",True
"43170002","LONJON","Indépendant sans enseigne","ZI du Gray 43170 Saugues",44.9722766,3.5414775,"Automate CB",True
"15250004","Carrefour contact","Carrefour Contact"," Avenue de la Plaine 15250 JUSSAC",44.996996,2.4213803,"Boutique alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB",True
"15310001","CHANTAL Didier","Elan","le bourg 15310 Saint-Cernin",45.0554644,2.4233115,"Carburant additivé|Toilettes publiques|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Lavage manuel|Vente de fioul domestique|Vente de pétrole lampant",False
"15800002","INTERMARCHE CONTACT VIC SUR CERE","Intermarché Contact","Allée des Tilleuls 15800 Vic-sur-Cère",44.981088899999996,2.6282812,"Boutique alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB",True
"15200004","INTERMARCHE MAURIAC","Intermarché","Avenue de la Gare 15200 Mauriac",45.2225355,2.3407584,"Vente de gaz domestique (Butane, Propane)|Automate CB",True
"15700001","STATION PHILIPPE PIAULT","Avia","29 Avenue des Estourocs 15700 PLEAUX",45.1328456,2.2197291,"Boutique non alimentaire|Automate CB",True
"19100010","INTERMARCHE BRIVE","Intermarché","147 Avenue Ribot 19100 BRIVE-LA-GAILLARDE",45.1644792,1.5039951,"Toilettes publiques|Vente de gaz domestique (Butane, Propane)|Piste poids lourds",False
"19330002","CARREFOUR CONTACT","Carrefour Contact","Lieudit La Chapelle 19330 Saint-Mexant",45.2795332,1.6586566000000003,"Restauration à emporter|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage manuel",True
"19270003","INTERMARCHE CONTACT","Intermarché","Lieudit La Rivière 19270 Donzenac",45.220595200000005,1.5222608999999998,"Station de gonflage|Laverie|Vente de gaz domestique (Butane, Propane)|Aire de camping-cars|Lavage automatique",False
"19240003","INTERMARCHE ALLASSAC","Intermarché Contact","CD N°9 RTE DU SAILLANT 19240 ALLASSAC",45.2520338,1.4605861999999998,"Station de gonflage|Laverie|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage manuel",True
"19800001","GARAGE VINATIER STATION TOTAL","Total","La Bitarelle 19800 Gimel-les-Cascades",45.3174956,1.8391237,"Toilettes publiques|Boutique alimentaire|Station de gonflage|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Automate CB 24/24",True
"19800004","Pro-tech auto","Indépendant sans enseigne","rn 89 19800 EYREIN",45.342169399999996,1.9328642,"Station de gonflage|Services réparation / entretien|Piste poids lourds|Automate CB|Lavage manuel",True
"19210002","E. LECLERC","Leclerc","ZONE DE TOUVENT 19210 LUBERSAC",45.4499066,1.4218496999999999,"Restauration sur place|Bar|Station de gonflage|Location de véhicule|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel",True
"19510002","RELAIS PORTE DE CORREZE","Total","AUTOROUTE A20  AIRE DE PORTE DE CORREZE 19510 MASSERET",45.5416906,1.5089089,"Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Bar|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Piste poids lourds|Automate CB",True
"19200002","ETS SALAGNAC ET FILS","Avia","56 Avenue du Général Leclerc 19200 USSEL",45.557138,2.3022124,"Carburant additivé|Toilettes publiques|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de fioul domestique",True
"19200004","CORREZE AUTO MARCHE","Indépendant sans enseigne","10 Rue Pierre Semard 19200 USSEL",45.556381099999996,2.3152667,"Toilettes publiques|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB",True
"19200006","Chaudagne sa","Total","8 Place de la Victoire 19200 USSEL",45.5544166,2.3156369,"Carburant additivé|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Piste poids lourds|Automate CB|Automate CB 24/24",True
"19130004","INTERMARCHE OBJAT","Intermarché","Lieudit Bridal 19130 Objat",45.248436600000005,1.4112657,"Vente de gaz domestique (Butane, Propane)|Location de véhicule|Automate CB",True
"19130002","Carrefour Market","Carrefour Market","AVENUE RAYMOND POINCARE 19130 OBJAT",45.2561821,1.4137468,"Station de gonflage|Automate CB",True
"19130001","8 à Huit Saint-Aulaire","Huit à 8","15 av Général de Gaulle 19130 Saint-Aulaire",45.2486745,1.3966261999999998,"",False
"19600003","Relais de la croix blanche","Total","Lieudit La CroixBlanche 19600 Nespouls",45.0522602,1.4960878999999998,"Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Aire de camping-cars|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel",True
"29580001","SUPERMARCHE CASINO","Super Casino","Rue de Quimper 29590 PONT-DE-BUIS-LèS-QUIMERCH",48.247983000000005,-4.0841621,"Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Automate CB 24/24",True
"29160002","GARAGE DONNARD SARL","Elan","Rte de Tal Ar Groas 29160 Lanvéoc",48.2823219,-4.4568953,"",False
"29120001","Super U COMBRIT","Système U","LE LANNOU 29120 Combrit",47.88469,-4.1696146,"Restauration à emporter|Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Laverie|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Piste poids lourds|Automate CB|Vente d'additifs carburants|Automate CB 24/24",True
"29500003","Carrefour Market","Carrefour Market","LE ROUILLEN 29500 Ergué-Gabéric",47.99870429999999,-4.0533891,"Location de véhicule|Relais colis|Automate CB|Lavage automatique|Lavage manuel|Wifi",True
"29120004","INTERMARCHE PONT-L'ABBE","Intermarché","Rue du Petit Train 29120 PONT-L'ABBé",47.865047499999996,-4.230189599999999,"Vente de gaz domestique (Butane, Propane)|Automate CB",True
"29000011","RELAIS DU FRUGY","Total","52 AVENUE DE LA LIBERATION 29000 QUIMPER",47.992573,-4.0842479,"",False
"29170004","GARAGE MERRIEN","Total","16 Route de Quimper 29170 FOUESNANT",47.897847999999996,-4.0174931,"Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Relais colis|Piste poids lourds|Automate CB|Lavage automatique|Vente de fioul domestique",True
"29800001","GARAGE nicolas","Total","57 Route de Quimper 29800 LANDERNEAU",48.444502500000006,-4.2585513,"Carburant additivé|Toilettes publiques|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Lavage manuel",False
"29440001","INTERMARCHE CONTACT","Intermarché Contact","Mescanton 29440 Plouzévédé",48.6057908,-4.116742899999999,"Boutique alimentaire|Automate CB",True
"29420002","GARAGE DE LA GARE-PLOUVORN","Total","ROUTE DE ST POL 29420 PLOUVORN",48.5826528,-4.0487811,"Carburant additivé|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de fioul domestique",True
"29234001","EURL DI GIOVANNI","Total","PRAT A LAND 29610 Plouigneau",48.57727620000001,-3.7840657999999996,"Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de fioul domestique",True
"29420003","CARREFOUR CONTACT","Colruyt","3 Rue des Ajoncs d'Or 29420 Plouvorn",48.5792317,-4.0476921,"",False
"29420001","U Express PLOUENAN","Système U","Rue de Bel Air 29420 Plouénan",48.63100120000001,-3.9895016000000005,"",False
"29900005","Garage du Minaouët - Station TOTAL","Total","209 Rue de Trégunc 29900 Concarneau",47.861219899999995,-3.8856517999999998,"Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Relais colis|Piste poids lourds|Lavage automatique",False
"29140002","Super U ROSPORDEN","Système U","Route de Quimper 29140 Rosporden",47.965297799999995,-3.8533392999999996,"Station de gonflage|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Aire de camping-cars|Automate CB|Lavage automatique|Lavage manuel",True
"29140003","SARL RELAIS DE L'ETANG","Total","18 rue Bout du PontKernevel 29140 ROSPORDEN",47.9579411,-3.8232127,"Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de fioul domestique|Vente d'additifs carburants",True
"29350001","INTERMARCHE MOELAN SUR MER","Intermarché","LieuDit Bazen Huen 29350 MOëLAN-SUR-MER",47.8213531,-3.6174657999999997,"Vente de gaz domestique (Butane, Propane)|Automate CB",True
"29650001","U Express GUERLESQUIN","Système U","Ar Roudour 29650 Guerlesquin",48.5161406,-3.5836512000000003,"Station de gonflage|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Automate CB 24/24",True
"29610002","SUPERMARCHE CASINO","Casino","AVENUE DU MARECHAL LECLERC 29610 PLOUIGNEAU",48.570202200000004,-3.707639,"Laverie|Vente de gaz domestique (Butane, Propane)|Automate CB|Automate CB 24/24",True
"29620001","Super U LANMEUR","Système U","33 Rue des Quatre Vents 29620 LANMEUR",48.6422388,-3.7193951000000003,"Vente de gaz domestique (Butane, Propane)|Location de véhicule|Piste poids lourds|Lavage automatique|Lavage manuel",False
"29390002","SCAER DISTRIBUTION","Leclerc","RUE DU GENERAL DE GAULLE 29390 SCAER",48.0205477,-3.7189337999999994,"Laverie|Vente de gaz domestique (Butane, Propane)|Aire de camping-cars|Piste poids lourds",False
"29830003","SUPERMARCHE CASINO","Super Casino","Rue de Brest 29830 PLOUDALMéZEAU",48.5375154,-4.6586376,"Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB",True
"41400002","SARL RELAIS DES CARRIERES","Total","RN 76 41400 SAINT-GEORGES-SUR-CHER",47.3297865,1.1499998,"Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Piste poids lourds|Automate CB|Lavage manuel",True
